,id,bdate,sex,last_seen,can_write_private_message,country,city,relation,games,books,tag
178,1292573,5.5.1981,2,"{'platform': 4, 'time': 1635575701}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",1,,На западном фронте без перемен,
179,22652681,,1,"{'platform': 1, 'time': 1489229458}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 223, 'title': 'Donetsk'}",,,,
180,3344332,2.1.2001,2,"{'platform': 1, 'time': 1635195174}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
181,18548907,,1,"{'platform': 4, 'time': 1635405557}",,"{'id': 1, 'title': 'Russia'}","{'id': 110, 'title': 'Perm'}",,,,
182,31522187,,1,"{'platform': 7, 'time': 1323172610}",,"{'id': 1, 'title': 'Russia'}","{'id': 1124344, 'title': 'Onokhoy'}",,,,
183,7304847,30.1.1987,2,"{'platform': 7, 'time': 1635585813}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",8,"Салочки, Городки, Казаки-разбо",про любоф,
184,16878340,,1,"{'platform': 1, 'time': 1620117239}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
185,41287266,,2,"{'platform': 7, 'time': 1245395879}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1506893, 'title': 'Belokurakino'}",,,,
186,5893021,,1,"{'platform': 4, 'time': 1635600373}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
187,49489225,,2,"{'platform': 7, 'time': 1635602888}",1,"{'id': 1, 'title': 'Russia'}",,,,,
188,45923796,,2,"{'platform': 2, 'time': 1563799289}",1,"{'id': 209, 'title': 'France'}","{'id': 1937764, 'title': 'Paris'}",,,,
189,43039970,,1,"{'platform': 1, 'time': 1377155393}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
190,20696468,,2,"{'platform': 7, 'time': 1323800045}",1,,,,,,
191,15034527,,2,"{'platform': 1, 'time': 1635461079}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
192,16463079,7.1.1983,2,"{'platform': 1, 'time': 1620116200}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 4121, 'title': 'Novogrudok'}",,,,
193,34951655,,2,"{'platform': 7, 'time': 1628607182}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
194,39731855,2147483647.11,2,"{'platform': 7, 'time': 1257579948}",1,"{'id': 1, 'title': 'Russia'}",,2,"aa4, aa4, aa4, aa4, aa4, aa4, ","aa3, aa3, aa3, aa3, aa3, aa3, ",
195,29384626,23.12.1976,1,"{'platform': 4, 'time': 1635519616}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 628, 'title': 'Zaporizhia'}",,,,
196,22330236,,1,"{'platform': 4, 'time': 1632914446}",1,"{'id': 1, 'title': 'Russia'}",,,,,
197,6264693,,2,"{'platform': 4, 'time': 1635593497}",1,"{'id': 1, 'title': 'Russia'}","{'id': 110, 'title': 'Perm'}",,,,
198,37509049,,1,"{'platform': 7, 'time': 1243684180}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1741, 'title': 'Chervonograd'}",,,,
199,34666206,,1,"{'platform': 7, 'time': 1238680989}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 649, 'title': 'Grodno'}",,,,
200,26249095,31.10.1988,1,"{'platform': 7, 'time': 1347955613}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",1,Марио,Мастер и Маргарита,
201,30346196,3.11.1975,1,"{'platform': 7, 'time': 1234663261}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",4,,,
202,16325093,,1,"{'platform': 2, 'time': 1580386553}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
203,3503916,,2,"{'platform': 1, 'time': 1634796276}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
204,22246173,,1,"{'platform': 4, 'time': 1634500667}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,,,
205,12181989,,2,"{'platform': 4, 'time': 1463548784}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",5,нет,нет,
206,38751275,,2,"{'platform': 2, 'time': 1635240658}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 361, 'title': 'Semey '}",,,,
207,43368375,6.7.1995,2,"{'platform': 7, 'time': 1249120236}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 650, 'title': 'Dnipropetrovsk (Dnipro)'}",,спорт и гонки,приклучения,
208,1836027,,2,"{'platform': 2, 'time': 1634914109}",1,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
209,2782700,,1,"{'platform': 1, 'time': 1635470553}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
210,29541888,25.8.1989,1,"{'platform': 4, 'time': 1635605290}",1,"{'id': 1, 'title': 'Russia'}",,4,,,
211,9073952,6.8.1987,2,"{'platform': 7, 'time': 1221635670}",1,"{'id': 1, 'title': 'Russia'}","{'id': 93, 'title': 'Nizhnevartovsk'}",6,,,
212,31282112,28.10.1995,1,"{'platform': 2, 'time': 1635605016}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",2,,"Данте Алигьери, Агата Кристи, ",
213,36923798,,1,"{'platform': 7, 'time': 1253682646}",1,"{'id': 1, 'title': 'Russia'}","{'id': 99, 'title': 'Novosibirsk'}",,,,
214,19779535,,1,"{'platform': 1, 'time': 1606326383}",1,"{'id': 1, 'title': 'Russia'}","{'id': 881, 'title': 'Raduzhny'}",4,,"Давно ничего не читала, к моем",
215,42144467,,2,"{'platform': 7, 'time': 1288951102}",,,,,,,
216,37420017,,2,"{'platform': 1, 'time': 1606318449}",1,"{'id': 1, 'title': 'Russia'}","{'id': 10, 'title': 'Volgograd'}",,,,
217,33390714,,1,"{'platform': 2, 'time': 1635596689}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
218,8268854,,2,"{'platform': 2, 'time': 1597335183}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
219,8542555,,1,"{'platform': 7, 'time': 1618554384}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 292, 'title': 'Odessa'}",,,,
220,36516027,10.1.1988,2,"{'platform': 4, 'time': 1635336904}",1,"{'id': 1, 'title': 'Russia'}","{'id': 99, 'title': 'Novosibirsk'}",,,,
221,39297744,,2,"{'platform': 7, 'time': 1294339105}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
222,38958692,,2,"{'platform': 4, 'time': 1635581442}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
223,8545827,,1,"{'platform': 7, 'time': 1632251230}",1,"{'id': 1, 'title': 'Russia'}","{'id': 60, 'title': 'Kazan'}",,,,
224,33977089,,2,"{'platform': 7, 'time': 1237992059}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 4316, 'title': 'Berdyansk'}",,,,
225,11337895,,2,"{'platform': 7, 'time': 1622131386}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
226,14804833,,1,"{'platform': 7, 'time': 1369932579}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 223, 'title': 'Donetsk'}",,аполромилапр,ег8ш6екашопл,
227,7221509,3.9.1992,2,"{'platform': 4, 'time': 1635603737}",1,"{'id': 1, 'title': 'Russia'}","{'id': 4536, 'title': 'Aprelevka'}",,,,
228,17568522,19.6.1988,2,"{'platform': 1, 'time': 1629245159}",1,"{'id': 1, 'title': 'Russia'}","{'id': 135, 'title': 'Sterlitamak'}",6,бильярд,"борьба за огонь, детективы",
229,4906903,3.5.1979,2,"{'platform': 7, 'time': 1391635550}",1,"{'id': 8, 'title': 'Israel'}","{'id': 379, 'title': 'Holon'}",,,,
230,20955309,,2,"{'platform': 1, 'time': 1620116165}",1,"{'id': 1, 'title': 'Russia'}","{'id': 122, 'title': 'Ryazan'}",,,,
231,39722341,,1,"{'platform': 1, 'time': 1616182698}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 761, 'title': 'Vinnytsia'}",,,,
232,41733981,,1,"{'platform': 7, 'time': 1245912048}",1,"{'id': 1, 'title': 'Russia'}",,,,,
233,22476343,,2,"{'platform': 1, 'time': 1622794875}",,"{'id': 1, 'title': 'Russia'}","{'id': 168, 'title': 'Yakutsk'}",,,,
234,2193513,,2,"{'platform': 1, 'time': 1635598162}",,"{'id': 1, 'title': 'Russia'}","{'id': 87, 'title': 'Murmansk'}",,,,
235,9585367,16.9.1987,1,"{'platform': 4, 'time': 1635578458}",1,"{'id': 1, 'title': 'Russia'}","{'id': 96, 'title': 'Nizhny Tagil'}",,,,
236,29389695,14.9.1906,2,"{'platform': 1, 'time': 1635384485}",,"{'id': 1, 'title': 'Russia'}","{'id': 2047, 'title': 'Askiz'}",,,,
237,3568608,,2,"{'platform': 4, 'time': 1635598092}",,"{'id': 1, 'title': 'Russia'}",,,,,
238,25402562,30.12.1989,2,"{'platform': 4, 'time': 1635538306}",,"{'id': 1, 'title': 'Russia'}","{'id': 22, 'title': 'Arkhangelsk'}",,,,
239,20434849,,1,"{'platform': 7, 'time': 1426324284}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 280, 'title': 'Kharkiv'}",,,,
240,36373687,,2,"{'platform': 4, 'time': 1635603207}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1116006, 'title': 'Borisoglebsky'}",4,,,
241,34454102,,2,"{'platform': 7, 'time': 1367517412}",1,"{'id': 83, 'title': 'Iraq'}","{'id': 3047735, 'title': 'Erbil'}",,,,
242,16573698,7.4.1994,2,"{'platform': 4, 'time': 1635604321}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
243,34237705,,2,"{'platform': 1, 'time': 1635603452}",1,"{'id': 1, 'title': 'Russia'}","{'id': 122, 'title': 'Ryazan'}",,,,
244,11888626,25.12.1986,2,"{'platform': 7, 'time': 1633181424}",,"{'id': 18, 'title': 'Uzbekistan'}","{'id': 194, 'title': 'Tashkent'}",1,...,,
245,32301314,,1,"{'platform': 7, 'time': 1252142748}",1,"{'id': 4, 'title': 'Kazakhstan'}","{'id': 1702996, 'title': 'Aktobe'}",6,не играю,мне нравится классика,
246,20020611,15.2.1991,2,"{'platform': 2, 'time': 1635489144}",1,"{'id': 1, 'title': 'Russia'}","{'id': 104, 'title': 'Omsk'}",,,,
247,36680351,,2,"{'platform': 7, 'time': 1240538002}",1,"{'id': 1, 'title': 'Russia'}",,2,,,
248,11384986,1.4.1961,1,"{'platform': 7, 'time': 1633318994}",,"{'id': 1, 'title': 'Russia'}","{'id': 25, 'title': 'Barnaul'}",,,,
249,15692961,30.9.1989,1,"{'platform': 1, 'time': 1620134787}",,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
250,3670580,,2,"{'platform': 4, 'time': 1635599823}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
251,12091237,,1,"{'platform': 7, 'time': 1325302594}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1573, 'title': 'Kamensk-Uralsky'}",,,,
252,48535552,,1,"{'platform': 7, 'time': 1328179578}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 455, 'title': 'Mariupol'}",,,,
253,3781222,11.9.1986,2,"{'platform': 7, 'time': 1485606504}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1167, 'title': 'Belebey'}",6,,,
254,16809643,6.4.1962,2,"{'platform': 7, 'time': 1494322862}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 528, 'title': 'Sumy'}",,,,
255,20308109,7.10.1982,2,"{'platform': 1, 'time': 1620121591}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1426, 'title': 'Raduzhny'}",1,,,
256,8862832,,2,"{'platform': 1, 'time': 1606311749}",,,,,,,
257,21535290,,2,"{'platform': 1, 'time': 1620121599}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
258,33295164,13.11.1970,1,"{'platform': 1, 'time': 1598364354}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
259,28764683,5.9.1985,1,"{'platform': 4, 'time': 1633173250}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
260,23785386,,2,"{'platform': 1, 'time': 1606326155}",1,"{'id': 1, 'title': 'Russia'}",,,,,
261,14017934,11.9.1992,2,"{'platform': 4, 'time': 1635602983}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
262,38771066,,2,"{'platform': 7, 'time': 1566248499}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 552, 'title': 'Luhansk'}",,,,
263,23919533,,2,"{'platform': 1, 'time': 1622666919}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
264,49718792,,2,"{'platform': 7, 'time': 1578608486}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
265,33484415,29.11.1987,2,"{'platform': 7, 'time': 1237497260}",,"{'id': 1, 'title': 'Russia'}",,,,,
266,8972183,5.3.1983,2,"{'platform': 1, 'time': 1606278502}",1,"{'id': 1, 'title': 'Russia'}",,2,,,
267,1083235,,1,"{'platform': 7, 'time': 1632574711}",1,"{'id': 1, 'title': 'Russia'}","{'id': 155, 'title': 'Khimki'}",,,,
268,19692453,6.7.1990,1,"{'platform': 7, 'time': 1440169406}",1,"{'id': 1, 'title': 'Russia'}","{'id': 55, 'title': 'Ivanovo'}",,,,
269,29760570,22.6.1963,1,"{'platform': 7, 'time': 1588589154}",1,"{'id': 1, 'title': 'Russia'}","{'id': 5459, 'title': 'Chusovoy'}",,,"все, кроме ""чтива""",
270,12431545,2.2.1996,2,"{'platform': 7, 'time': 1328390709}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",5,alien shooter 2,,
271,23525433,,2,"{'platform': 4, 'time': 1635600190}",,"{'id': 1, 'title': 'Russia'}","{'id': 88, 'title': 'Naberezhnye Chelny'}",,,,
272,17127211,,1,"{'platform': 7, 'time': 1258281604}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1611, 'title': 'Tutaev'}",3,,,
273,8760891,,2,"{'platform': 1, 'time': 1572008509}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",4,,,
274,47592870,,2,"{'platform': 7, 'time': 1328281387}",1,"{'id': 1, 'title': 'Russia'}","{'id': 73, 'title': 'Krasnoyarsk'}",,,,
275,7480699,,2,"{'platform': 7, 'time': 1243529265}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
276,12689145,,2,"{'platform': 7, 'time': 1427532218}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
277,8214611,,2,"{'platform': 1, 'time': 1635603014}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
278,41067435,,2,"{'platform': 4, 'time': 1635541297}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,бильярд,нет,
279,8364803,,1,"{'platform': 2, 'time': 1635062279}",,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
280,37921090,,2,"{'platform': 1, 'time': 1597429492}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,,,
281,22261288,8.8.1992,2,"{'platform': 2, 'time': 1635536123}",,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
282,39836438,,2,"{'platform': 7, 'time': 1633454426}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 3170, 'title': 'Rovno'}",,,,
283,47914409,2.2.1982,2,"{'platform': 7, 'time': 1325791890}",1,"{'id': 1, 'title': 'Russia'}","{'id': 49, 'title': 'Yekaterinburg'}",1,,,
284,40912937,7.11.1963,1,"{'platform': 7, 'time': 1245244002}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
285,5461022,,2,"{'platform': 1, 'time': 1635597388}",1,,,4,,,
286,34277380,,2,"{'platform': 7, 'time': 1328026103}",,,,,,,
287,34417941,,1,"{'platform': 1, 'time': 1569931599}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 377, 'title': 'Mykolaiv'}",,,,
288,10560178,,2,"{'platform': 1, 'time': 1635381615}",1,,,,,,
289,49681195,10.6.1986,1,"{'platform': 7, 'time': 1255293207}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",6,Гоночки на машинках,Уголовный кодекс РФ,
290,9667292,,1,"{'platform': 7, 'time': 1205412610}",1,"{'id': 1, 'title': 'Russia'}","{'id': 3621, 'title': 'Mirny'}",,,,
291,23467368,7.2.1982,2,"{'platform': 1, 'time': 1606272825}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",4,Охота на красивых блондинок!!!,Моя записная,
292,9536484,26.7.1985,2,"{'platform': 2, 'time': 1635578598}",,"{'id': 1, 'title': 'Russia'}","{'id': 99, 'title': 'Novosibirsk'}",,,,
293,33193811,3.11.1986,1,"{'platform': 7, 'time': 1328455566}",1,"{'id': 1, 'title': 'Russia'}","{'id': 7101, 'title': 'Mostovskoy'}",1,,,
294,37899047,,2,"{'platform': 1, 'time': 1606265916}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 2496, 'title': 'Druzhkovka'}",,все,гариподтерало,
295,6356068,,2,"{'platform': 7, 'time': 1558797158}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",4,,,
296,49631178,,1,"{'platform': 7, 'time': 1635583888}",1,"{'id': 1, 'title': 'Russia'}",,,,,
297,11783411,20.4.1990,2,"{'platform': 7, 'time': 1328303379}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
298,2657691,7.5.1960,1,"{'platform': 4, 'time': 1635503982}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
299,3613268,27.8.1987,2,"{'platform': 1, 'time': 1606334892}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
300,5871935,,1,"{'platform': 1, 'time': 1626117258}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",4,,,
301,11174498,,2,"{'platform': 7, 'time': 1350660888}",1,"{'id': 9, 'title': 'USA'}","{'id': 1962157, 'title': ''}",4,,,
302,27448045,,1,"{'platform': 7, 'time': 1328605780}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1469, 'title': 'Engels'}",5,,,
303,17576857,,2,"{'platform': 1, 'time': 1606311401}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",,"марио, контра, танчики, чип и ","наука, ночной дозор, дненой до",
304,37019492,4.12.1985,1,"{'platform': 7, 'time': 1347094170}",,"{'id': 1, 'title': 'Russia'}","{'id': 10, 'title': 'Volgograd'}",,,,
305,5549201,,1,"{'platform': 2, 'time': 1635601136}",,"{'id': 1, 'title': 'Russia'}","{'id': 95, 'title': 'Nizhny Novgorod'}",,,,
306,37546734,7.11.1988,1,"{'platform': 7, 'time': 1241975308}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 916, 'title': 'Kryvyi Rih'}",3,cs,Тихий Американец,
307,16429155,22.9.1988,2,"{'platform': 1, 'time': 1627979043}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",6,,,
308,28309359,,2,"{'platform': 4, 'time': 1635528666}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
309,23781213,,2,"{'platform': 1, 'time': 1627968794}",1,"{'id': 1, 'title': 'Russia'}","{'id': 122, 'title': 'Ryazan'}",,,,
310,9450293,,2,"{'platform': 7, 'time': 1205140433}",,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",,,,
311,28211722,18.5.1984,1,"{'platform': 7, 'time': 1456237696}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 5177, 'title': 'Mogilev-Podolsky'}",,,,
312,20622001,11.11.1984,2,"{'platform': 7, 'time': 1545232243}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 1507900, 'title': 'Navaria'}",4,,,
313,14056350,,2,"{'platform': 1, 'time': 1635587398}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 375, 'title': 'Mazyr'}",,,,
314,3560131,,1,"{'platform': 1, 'time': 1606270488}",1,"{'id': 1, 'title': 'Russia'}","{'id': 49, 'title': 'Yekaterinburg'}",,,,
315,2746642,26.11.1972,2,"{'platform': 7, 'time': 1635581770}",,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",,,,
316,12174586,,1,"{'platform': 2, 'time': 1608194411}",1,,,,,,
317,16836302,,1,"{'platform': 4, 'time': 1635564055}",1,"{'id': 1, 'title': 'Russia'}","{'id': 104, 'title': 'Omsk'}",,,,
318,2336643,,1,"{'platform': 1, 'time': 1606273975}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",1,,,
319,43348634,,1,"{'platform': 7, 'time': 1248893989}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",,,,
320,20646710,,1,"{'platform': 1, 'time': 1606323516}",1,"{'id': 1, 'title': 'Russia'}","{'id': 353, 'title': 'Borovichi'}",,,,
321,37387043,29.12.1978,1,"{'platform': 7, 'time': 1307517209}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1389, 'title': 'Lyantor'}",4,,,
322,14053042,8.5.1986,2,"{'platform': 4, 'time': 1635600876}",1,"{'id': 1, 'title': 'Russia'}","{'id': 33, 'title': 'Bryansk'}",,,,
323,7279360,,2,"{'platform': 7, 'time': 1387545689}",,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
324,49425487,31.5.1965,2,"{'platform': 7, 'time': 1328715804}",1,"{'id': 1, 'title': 'Russia'}","{'id': 2, 'title': 'Saint Petersburg'}",4,,,
325,41230660,,2,"{'platform': 7, 'time': 1328823666}",,"{'id': 1, 'title': 'Russia'}",,,,,
326,21085517,,1,"{'platform': 7, 'time': 1328150205}",1,"{'id': 14, 'title': 'Estonia'}","{'id': 1803337, 'title': 'Tartu'}",,,,
327,14344238,2.2.1979,1,"{'platform': 7, 'time': 1328460396}",,"{'id': 1, 'title': 'Russia'}","{'id': 143, 'title': 'Tolyatti'}",,,,
328,27869300,3.7.1974,2,"{'platform': 4, 'time': 1635588905}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
329,40571060,,2,"{'platform': 7, 'time': 1328682217}",1,"{'id': 1, 'title': 'Russia'}","{'id': 60, 'title': 'Kazan'}",,,,
330,15678249,,1,"{'platform': 7, 'time': 1635594607}",1,"{'id': 1, 'title': 'Russia'}","{'id': 6222, 'title': 'Tayshet'}",,,,
331,47927343,4.5.1992,2,"{'platform': 4, 'time': 1634978042}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1469, 'title': 'Engels'}",1,,,
332,11635374,,2,"{'platform': 7, 'time': 1635601391}",1,"{'id': 1, 'title': 'Russia'}","{'id': 37, 'title': 'Vladivostok'}",,,,
333,6303247,23.2.1987,1,"{'platform': 2, 'time': 1635476144}",1,"{'id': 1, 'title': 'Russia'}","{'id': 57, 'title': 'Irkutsk'}",,,маленький принц,
334,26563015,,1,"{'platform': 7, 'time': 1327818922}",1,"{'id': 1, 'title': 'Russia'}","{'id': 72, 'title': 'Krasnodar'}",,ыы?,ы?,
335,25930086,,1,"{'platform': 1, 'time': 1530394504}",,"{'id': 1, 'title': 'Russia'}",,,,,
336,22436104,12.11.1966,1,"{'platform': 4, 'time': 1635514578}",1,"{'id': 1, 'title': 'Russia'}","{'id': 119, 'title': 'Rostov-on-Don'}",7,,"Сто лет одиночества, Назову се",
337,9653419,28.7.1985,1,"{'platform': 4, 'time': 1635222545}",,"{'id': 1, 'title': 'Russia'}","{'id': 788, 'title': 'Eysk'}",,,,
338,37216667,30.12.1990,2,"{'platform': 7, 'time': 1243332478}",1,"{'id': 1, 'title': 'Russia'}","{'id': 158, 'title': 'Chelyabinsk'}",,,,
339,17066431,2.5.1994,2,"{'platform': 7, 'time': 1235829245}",,"{'id': 1, 'title': 'Russia'}","{'id': 35, 'title': 'Veliky Novgorod'}",,,,
340,32076763,,2,"{'platform': 1, 'time': 1357028962}",,,,,,,
341,31958907,,1,"{'platform': 7, 'time': 1328270620}",1,,,,,,
342,27057361,,2,"{'platform': 7, 'time': 1328720890}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",,,,
343,7751363,,1,"{'platform': 1, 'time': 1606265490}",1,"{'id': 2, 'title': 'Ukraine'}","{'id': 314, 'title': 'Kyiv'}",1,,,
344,1853888,5.8.1986,2,"{'platform': 7, 'time': 1612201093}",1,"{'id': 1, 'title': 'Russia'}","{'id': 1, 'title': 'Moscow'}",1,,,
345,39684885,,2,"{'platform': 7, 'time': 1247697141}",1,"{'id': 3, 'title': 'Belarus'}","{'id': 282, 'title': 'Minsk'}",,,,
346,45407993,6.2.1991,2,"{'platform': 7, 'time': 1325096841}",1,"{'id': 1, 'title': 'Russia'}",,,"Могу играть в разные игры, выб","Нет времени читать, да и не оч",
